q_gas,q_ch4,q_co2,q_h2,p_gas,p_gas_h2,p_gas_ch4,p_gas_co2,HRT,Qin
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
2577.0721035166866,1602.4575431789447,839.8098630886885,0.04264174895668193,1.0645414420703336,1.7614528078125e-05,0.6619459585722655,0.3469101238949999,,
